Lake;Experiment;Sampling;Exp_day;Sampling_day;Sampling_month;Enclosure;Treatment;Replicate;Zooplankton_group;Taxa;Biomass
Sva;1;2;7;12;6;1;C;1;Cyclopoid copepods;Cyclopoid sp;0
Sva;1;2;7;12;6;1;C;1;Cyclopoid copepods;Microcyclops;0
Sva;1;2;7;12;6;1;C;1;Calanoid copepods;Calanoid sp;0
Sva;1;2;7;12;6;1;C;1;Cladocerans;Polyphemus;0
Sva;1;2;7;12;6;1;C;1;Calanoid copepods;Eurytemora;0
Sva;1;2;7;12;6;1;C;1;Diptera;Chaoborus;0
Sva;1;2;7;12;6;1;C;1;Cladocerans;Sida;0
Sva;1;2;7;12;6;1;C;1;Cladocerans;Cladoceran sp;0
Sva;1;2;7;12;6;1;C;1;Rotifers;Polyarthra;0
Sva;1;2;7;12;6;1;C;1;Rotifers;Kellicottia;0
Sva;1;2;7;12;6;1;C;1;Rotifers;Keratella;0
Sva;1;2;7;12;6;1;C;1;Rotifers;Synchaeta;0
Sva;1;2;7;12;6;1;C;1;Rotifers;Monostyla;0
Sva;1;2;7;12;6;1;C;1;Rotifers;Trichocerca;0
Sva;1;2;7;12;6;1;C;1;Rotifers;Filinia;0
Sva;1;2;7;12;6;2;F;1;Copepods;Nauplii;2.26478479160139
Sva;1;2;7;12;6;2;F;1;Copepods;Copepodite;0
Sva;1;2;7;12;6;2;F;1;Cladocerans;Ceriodaphnia;0
Sva;1;2;7;12;6;2;F;1;Cyclopoid copepods;Thermocyclops;0
Sva;1;2;7;12;6;2;F;1;Cladocerans;Daphnia;0
Sva;1;2;7;12;6;2;F;1;Cyclopoid copepods;Mesocyclops;0
Sva;1;2;7;12;6;2;F;1;Cyclopoid copepods;Diacyclops;0
Sva;1;2;7;12;6;2;F;1;Calanoid copepods;Eudiaptomus;0
Sva;1;2;7;12;6;2;F;1;Cladocerans;Chydorus;0
Sva;1;2;7;12;6;2;F;1;Cladocerans;Diaphanosoma;0
Sva;1;2;7;12;6;2;F;1;Cladocerans;Small cladoceran;0
Sva;1;2;7;12;6;2;F;1;Cladocerans;Bosmina;0
Sva;1;2;7;12;6;2;F;1;Cyclopoid copepods;Cyclops;0
Sva;1;2;7;12;6;2;F;1;Cyclopoid copepods;Cyclopoid sp;0
Sva;1;2;7;12;6;2;F;1;Cyclopoid copepods;Microcyclops;0
Sva;1;2;7;12;6;2;F;1;Calanoid copepods;Calanoid sp;49.4371001670718
Sva;1;2;7;12;6;2;F;1;Cladocerans;Polyphemus;0
Sva;1;2;7;12;6;2;F;1;Calanoid copepods;Eurytemora;0
Sva;1;2;7;12;6;2;F;1;Diptera;Chaoborus;0
Sva;1;2;7;12;6;2;F;1;Cladocerans;Sida;0
Sva;1;2;7;12;6;2;F;1;Cladocerans;Cladoceran sp;0
Sva;1;2;7;12;6;2;F;1;Rotifers;Polyarthra;0
Sva;1;2;7;12;6;2;F;1;Rotifers;Kellicottia;0.08205786
Sva;1;2;7;12;6;2;F;1;Rotifers;Keratella;0
Sva;1;2;7;12;6;2;F;1;Rotifers;Synchaeta;0
Sva;1;2;7;12;6;2;F;1;Rotifers;Monostyla;0
Sva;1;2;7;12;6;2;F;1;Rotifers;Trichocerca;0
Sva;1;2;7;12;6;2;F;1;Rotifers;Filinia;0
Sva;1;2;7;12;6;3;S;1;Copepods;Nauplii;2.26478479160139
Sva;1;2;7;12;6;3;S;1;Copepods;Copepodite;0
Sva;1;2;7;12;6;3;S;1;Cladocerans;Ceriodaphnia;0
Sva;1;2;7;12;6;3;S;1;Cyclopoid copepods;Thermocyclops;0
Sva;1;2;7;12;6;3;S;1;Cladocerans;Daphnia;0
Sva;1;2;7;12;6;3;S;1;Cyclopoid copepods;Mesocyclops;0
Sva;1;2;7;12;6;3;S;1;Cyclopoid copepods;Diacyclops;0
Sva;1;2;7;12;6;3;S;1;Calanoid copepods;Eudiaptomus;0
Sva;1;2;7;12;6;3;S;1;Cladocerans;Chydorus;0
Sva;1;2;7;12;6;3;S;1;Cladocerans;Diaphanosoma;32.4102731787151
Sva;1;2;7;12;6;3;S;1;Cladocerans;Small cladoceran;0
Sva;1;2;7;12;6;3;S;1;Cladocerans;Bosmina;0
Sva;1;2;7;12;6;3;S;1;Cyclopoid copepods;Cyclops;0
Sva;1;2;7;12;6;3;S;1;Cyclopoid copepods;Cyclopoid sp;27.1479801419684
Sva;1;2;7;12;6;3;S;1;Cyclopoid copepods;Microcyclops;0
Sva;1;2;7;12;6;3;S;1;Calanoid copepods;Calanoid sp;0
Sva;1;2;7;12;6;3;S;1;Cladocerans;Polyphemus;0
Sva;1;2;7;12;6;3;S;1;Calanoid copepods;Eurytemora;0
Sva;1;2;7;12;6;3;S;1;Diptera;Chaoborus;0
Sva;1;2;7;12;6;3;S;1;Cladocerans;Sida;0
Sva;1;2;7;12;6;3;S;1;Cladocerans;Cladoceran sp;0
Sva;1;2;7;12;6;3;S;1;Rotifers;Polyarthra;0
Sva;1;2;7;12;6;3;S;1;Rotifers;Kellicottia;0.08205786
Sva;1;2;7;12;6;3;S;1;Rotifers;Keratella;0
Sva;1;2;7;12;6;3;S;1;Rotifers;Synchaeta;0
Sva;1;2;7;12;6;3;S;1;Rotifers;Monostyla;0
Sva;1;2;7;12;6;3;S;1;Rotifers;Trichocerca;0
Sva;1;2;7;12;6;3;S;1;Rotifers;Filinia;0.15925559
Sva;1;2;7;12;6;4;FS;1;Copepods;Nauplii;1.1323923958007
Sva;1;2;7;12;6;4;FS;1;Copepods;Copepodite;0
Sva;1;2;7;12;6;4;FS;1;Cladocerans;Ceriodaphnia;0
Sva;1;2;7;12;6;4;FS;1;Cyclopoid copepods;Thermocyclops;0
Sva;1;2;7;12;6;4;FS;1;Cladocerans;Daphnia;0
Sva;1;2;7;12;6;4;FS;1;Cyclopoid copepods;Mesocyclops;0
Sva;1;2;7;12;6;4;FS;1;Cyclopoid copepods;Diacyclops;0
Sva;1;2;7;12;6;4;FS;1;Calanoid copepods;Eudiaptomus;0
Sva;1;2;7;12;6;4;FS;1;Cladocerans;Chydorus;0
Sva;1;2;7;12;6;4;FS;1;Cladocerans;Diaphanosoma;0
Sva;1;2;7;12;6;4;FS;1;Cladocerans;Small cladoceran;10.7040657089783
Sva;1;2;7;12;6;4;FS;1;Cladocerans;Bosmina;0
Sva;1;2;7;12;6;4;FS;1;Cyclopoid copepods;Cyclops;0
Sva;1;2;7;12;6;4;FS;1;Cyclopoid copepods;Cyclopoid sp;0
Sva;1;2;7;12;6;4;FS;1;Cyclopoid copepods;Microcyclops;0
Sva;1;2;7;12;6;4;FS;1;Calanoid copepods;Calanoid sp;0
Sva;1;2;7;12;6;4;FS;1;Cladocerans;Polyphemus;0
Sva;1;2;7;12;6;4;FS;1;Calanoid copepods;Eurytemora;0
Sva;1;2;7;12;6;4;FS;1;Diptera;Chaoborus;0
Sva;1;2;7;12;6;4;FS;1;Cladocerans;Sida;0
Sva;1;2;7;12;6;4;FS;1;Cladocerans;Cladoceran sp;0
Sva;1;2;7;12;6;4;FS;1;Rotifers;Polyarthra;0
Sva;1;2;7;12;6;4;FS;1;Rotifers;Kellicottia;0
Sva;1;2;7;12;6;4;FS;1;Rotifers;Keratella;0
Sva;1;2;7;12;6;4;FS;1;Rotifers;Synchaeta;0
Sva;1;2;7;12;6;4;FS;1;Rotifers;Monostyla;0
Sva;1;2;7;12;6;4;FS;1;Rotifers;Trichocerca;0
Sva;1;2;7;12;6;4;FS;1;Rotifers;Filinia;0
Sva;1;2;7;12;6;5;S;2;Copepods;Nauplii;1.1323923958007
Sva;1;2;7;12;6;5;S;2;Copepods;Copepodite;0
Sva;1;2;7;12;6;5;S;2;Cladocerans;Ceriodaphnia;121.546006989869
Sva;1;2;7;12;6;5;S;2;Cyclopoid copepods;Thermocyclops;0
Sva;1;2;7;12;6;5;S;2;Cladocerans;Daphnia;0
Sva;1;2;7;12;6;5;S;2;Cyclopoid copepods;Mesocyclops;0
Sva;1;2;7;12;6;5;S;2;Cyclopoid copepods;Diacyclops;0
Sva;1;2;7;12;6;5;S;2;Calanoid copepods;Eudiaptomus;0
Sva;1;2;7;12;6;5;S;2;Cladocerans;Chydorus;0
Sva;1;2;7;12;6;5;S;2;Cladocerans;Diaphanosoma;0
Sva;1;2;7;12;6;5;S;2;Cladocerans;Small cladoceran;0
Sva;1;2;7;12;6;5;S;2;Cladocerans;Bosmina;0
Sva;1;2;7;12;6;5;S;2;Cyclopoid copepods;Cyclops;0
Sva;1;2;7;12;6;5;S;2;Cyclopoid copepods;Cyclopoid sp;0
Sva;1;2;7;12;6;5;S;2;Cyclopoid copepods;Microcyclops;0
Sva;1;2;7;12;6;5;S;2;Calanoid copepods;Calanoid sp;0
Sva;1;2;7;12;6;5;S;2;Cladocerans;Polyphemus;0
Sva;1;2;7;12;6;5;S;2;Calanoid copepods;Eurytemora;0
Sva;1;2;7;12;6;5;S;2;Diptera;Chaoborus;0
Sva;1;2;7;12;6;5;S;2;Cladocerans;Sida;0
Sva;1;2;7;12;6;5;S;2;Cladocerans;Cladoceran sp;0
Sva;1;2;7;12;6;5;S;2;Rotifers;Polyarthra;0
Sva;1;2;7;12;6;5;S;2;Rotifers;Kellicottia;0.04102893
Sva;1;2;7;12;6;5;S;2;Rotifers;Keratella;0
Sva;1;2;7;12;6;5;S;2;Rotifers;Synchaeta;0
Sva;1;2;7;12;6;5;S;2;Rotifers;Monostyla;0
Sva;1;2;7;12;6;5;S;2;Rotifers;Trichocerca;0
Sva;1;2;7;12;6;5;S;2;Rotifers;Filinia;0
Sva;1;2;7;12;6;6;FS;2;Copepods;Nauplii;1.1323923958007
Sva;1;2;7;12;6;6;FS;2;Copepods;Copepodite;0
Sva;1;2;7;12;6;6;FS;2;Cladocerans;Ceriodaphnia;0
Sva;1;2;7;12;6;6;FS;2;Cyclopoid copepods;Thermocyclops;0
Sva;1;2;7;12;6;6;FS;2;Cladocerans;Daphnia;0
Sva;1;2;7;12;6;6;FS;2;Cyclopoid copepods;Mesocyclops;0
Sva;1;2;7;12;6;6;FS;2;Cyclopoid copepods;Diacyclops;0
Sva;1;2;7;12;6;6;FS;2;Calanoid copepods;Eudiaptomus;0
Sva;1;2;7;12;6;6;FS;2;Cladocerans;Chydorus;0
Sva;1;2;7;12;6;6;FS;2;Cladocerans;Diaphanosoma;0
Sva;1;2;7;12;6;6;FS;2;Cladocerans;Small cladoceran;0
Sva;1;2;7;12;6;6;FS;2;Cladocerans;Bosmina;0
Sva;1;2;7;12;6;6;FS;2;Cyclopoid copepods;Cyclops;0
Sva;1;2;7;12;6;6;FS;2;Cyclopoid copepods;Cyclopoid sp;0
Sva;1;2;7;12;6;6;FS;2;Cyclopoid copepods;Microcyclops;0
Sva;1;2;7;12;6;6;FS;2;Calanoid copepods;Calanoid sp;0
Sva;1;2;7;12;6;6;FS;2;Cladocerans;Polyphemus;0
Sva;1;2;7;12;6;6;FS;2;Calanoid copepods;Eurytemora;0
Sva;1;2;7;12;6;6;FS;2;Diptera;Chaoborus;0
Sva;1;2;7;12;6;6;FS;2;Cladocerans;Sida;0
Sva;1;2;7;12;6;6;FS;2;Cladocerans;Cladoceran sp;0
Sva;1;2;7;12;6;6;FS;2;Rotifers;Polyarthra;0.04917248
Sva;1;2;7;12;6;6;FS;2;Rotifers;Kellicottia;0.20514465
Sva;1;2;7;12;6;6;FS;2;Rotifers;Keratella;0
Sva;1;2;7;12;6;6;FS;2;Rotifers;Synchaeta;0
Sva;1;2;7;12;6;6;FS;2;Rotifers;Monostyla;0
Sva;1;2;7;12;6;6;FS;2;Rotifers;Trichocerca;0
Sva;1;2;7;12;6;6;FS;2;Rotifers;Filinia;0
Sva;1;2;7;12;6;7;C;2;Copepods;Nauplii;0
Sva;1;2;7;12;6;7;C;2;Copepods;Copepodite;0
Sva;1;2;7;12;6;7;C;2;Cladocerans;Ceriodaphnia;11.2330809927956
Sva;1;2;7;12;6;7;C;2;Cyclopoid copepods;Thermocyclops;0
Sva;1;2;7;12;6;7;C;2;Cladocerans;Daphnia;0
Sva;1;2;7;12;6;7;C;2;Cyclopoid copepods;Mesocyclops;0
Sva;1;2;7;12;6;7;C;2;Cyclopoid copepods;Diacyclops;0
Sva;1;2;7;12;6;7;C;2;Calanoid copepods;Eudiaptomus;0
Sva;1;2;7;12;6;7;C;2;Cladocerans;Chydorus;0
Sva;1;2;7;12;6;7;C;2;Cladocerans;Diaphanosoma;4.64940282468711
Sva;1;2;7;12;6;7;C;2;Cladocerans;Small cladoceran;0
Sva;1;2;7;12;6;7;C;2;Cladocerans;Bosmina;0
Sva;1;2;7;12;6;7;C;2;Cyclopoid copepods;Cyclops;0
Sva;1;2;7;12;6;7;C;2;Cyclopoid copepods;Cyclopoid sp;0
Sva;1;2;7;12;6;7;C;2;Cyclopoid copepods;Microcyclops;0
Sva;1;2;7;12;6;7;C;2;Calanoid copepods;Calanoid sp;0
Sva;1;2;7;12;6;7;C;2;Cladocerans;Polyphemus;0
Sva;1;2;7;12;6;7;C;2;Calanoid copepods;Eurytemora;0
Sva;1;2;7;12;6;7;C;2;Diptera;Chaoborus;0
Sva;1;2;7;12;6;7;C;2;Cladocerans;Sida;0
Sva;1;2;7;12;6;7;C;2;Cladocerans;Cladoceran sp;0
Sva;1;2;7;12;6;7;C;2;Rotifers;Polyarthra;0
Sva;1;2;7;12;6;7;C;2;Rotifers;Kellicottia;0.28720251
Sva;1;2;7;12;6;7;C;2;Rotifers;Keratella;0
Sva;1;2;7;12;6;7;C;2;Rotifers;Synchaeta;0
Sva;1;2;7;12;6;7;C;2;Rotifers;Monostyla;0
Sva;1;2;7;12;6;7;C;2;Rotifers;Trichocerca;0
Sva;1;2;7;12;6;7;C;2;Rotifers;Filinia;0.15925559
Sva;1;2;7;12;6;8;F;2;Copepods;Nauplii;1.1323923958007
Sva;1;2;7;12;6;8;F;2;Copepods;Copepodite;15.6605245005038
Sva;1;2;7;12;6;8;F;2;Cladocerans;Ceriodaphnia;0
Sva;1;2;7;12;6;8;F;2;Cyclopoid copepods;Thermocyclops;174.017379362528
Sva;1;2;7;12;6;8;F;2;Cladocerans;Daphnia;0
Sva;1;2;7;12;6;8;F;2;Cyclopoid copepods;Mesocyclops;0
Sva;1;2;7;12;6;8;F;2;Cyclopoid copepods;Diacyclops;0
Sva;1;2;7;12;6;8;F;2;Calanoid copepods;Eudiaptomus;0
Sva;1;2;7;12;6;8;F;2;Cladocerans;Chydorus;0
Sva;1;2;7;12;6;8;F;2;Cladocerans;Diaphanosoma;0
Sva;1;2;7;12;6;8;F;2;Cladocerans;Small cladoceran;4.44050838034658
Sva;1;2;7;12;6;8;F;2;Cladocerans;Bosmina;0
Sva;1;2;7;12;6;8;F;2;Cyclopoid copepods;Cyclops;0
Sva;1;2;7;12;6;8;F;2;Cyclopoid copepods;Cyclopoid sp;0
Sva;1;2;7;12;6;8;F;2;Cyclopoid copepods;Microcyclops;0
Sva;1;2;7;12;6;8;F;2;Calanoid copepods;Calanoid sp;0
Sva;1;2;7;12;6;8;F;2;Cladocerans;Polyphemus;0
Sva;1;2;7;12;6;8;F;2;Calanoid copepods;Eurytemora;0
Sva;1;2;7;12;6;8;F;2;Diptera;Chaoborus;0
Sva;1;2;7;12;6;8;F;2;Cladocerans;Sida;0
Sva;1;2;7;12;6;8;F;2;Cladocerans;Cladoceran sp;0
Sva;1;2;7;12;6;8;F;2;Rotifers;Polyarthra;0.04917248
Sva;1;2;7;12;6;8;F;2;Rotifers;Kellicottia;0.20514465
Sva;1;2;7;12;6;8;F;2;Rotifers;Keratella;0
Sva;1;2;7;12;6;8;F;2;Rotifers;Synchaeta;0
Sva;1;2;7;12;6;8;F;2;Rotifers;Monostyla;0
Sva;1;2;7;12;6;8;F;2;Rotifers;Trichocerca;0
Sva;1;2;7;12;6;8;F;2;Rotifers;Filinia;0
Sva;1;2;7;12;6;9;FS;3;Copepods;Nauplii;1.1323923958007
Sva;1;2;7;12;6;9;FS;3;Copepods;Copepodite;0
Sva;1;2;7;12;6;9;FS;3;Cladocerans;Ceriodaphnia;108.021748365875
Sva;1;2;7;12;6;9;FS;3;Cyclopoid copepods;Thermocyclops;0
Sva;1;2;7;12;6;9;FS;3;Cladocerans;Daphnia;0
Sva;1;2;7;12;6;9;FS;3;Cyclopoid copepods;Mesocyclops;0
Sva;1;2;7;12;6;9;FS;3;Cyclopoid copepods;Diacyclops;0
Sva;1;2;7;12;6;9;FS;3;Calanoid copepods;Eudiaptomus;0
Sva;1;2;7;12;6;9;FS;3;Cladocerans;Chydorus;0
Sva;1;2;7;12;6;9;FS;3;Cladocerans;Diaphanosoma;0
Sva;1;2;7;12;6;9;FS;3;Cladocerans;Small cladoceran;0
Sva;1;2;7;12;6;9;FS;3;Cladocerans;Bosmina;0
Sva;1;2;7;12;6;9;FS;3;Cyclopoid copepods;Cyclops;0
Sva;1;2;7;12;6;9;FS;3;Cyclopoid copepods;Cyclopoid sp;0
Sva;1;2;7;12;6;9;FS;3;Cyclopoid copepods;Microcyclops;0
Sva;1;2;7;12;6;9;FS;3;Calanoid copepods;Calanoid sp;0
Sva;1;2;7;12;6;9;FS;3;Cladocerans;Polyphemus;0
Sva;1;2;7;12;6;9;FS;3;Calanoid copepods;Eurytemora;0
Sva;1;2;7;12;6;9;FS;3;Diptera;Chaoborus;0
Sva;1;2;7;12;6;9;FS;3;Cladocerans;Sida;0
Sva;1;2;7;12;6;9;FS;3;Cladocerans;Cladoceran sp;0
Sva;1;2;7;12;6;9;FS;3;Rotifers;Polyarthra;0
Sva;1;2;7;12;6;9;FS;3;Rotifers;Kellicottia;0.20514465
Sva;1;2;7;12;6;9;FS;3;Rotifers;Keratella;0
Sva;1;2;7;12;6;9;FS;3;Rotifers;Synchaeta;0
Sva;1;2;7;12;6;9;FS;3;Rotifers;Monostyla;0
Sva;1;2;7;12;6;9;FS;3;Rotifers;Trichocerca;0
Sva;1;2;7;12;6;9;FS;3;Rotifers;Filinia;0.15925559
Sva;1;2;7;12;6;10;C;3;Copepods;Nauplii;1.1323923958007
Sva;1;2;7;12;6;10;C;3;Copepods;Copepodite;0
Sva;1;2;7;12;6;10;C;3;Cladocerans;Ceriodaphnia;100.873363269416
Sva;1;2;7;12;6;10;C;3;Cyclopoid copepods;Thermocyclops;277.11596936284
Sva;1;2;7;12;6;10;C;3;Cladocerans;Daphnia;0
Sva;1;2;7;12;6;10;C;3;Cyclopoid copepods;Mesocyclops;0
Sva;1;2;7;12;6;10;C;3;Cyclopoid copepods;Diacyclops;0
Sva;1;2;7;12;6;10;C;3;Calanoid copepods;Eudiaptomus;42.7836083538771
Sva;1;2;7;12;6;10;C;3;Cladocerans;Chydorus;0
Sva;1;2;7;12;6;10;C;3;Cladocerans;Diaphanosoma;5.47669179583539
Sva;1;2;7;12;6;10;C;3;Cladocerans;Small cladoceran;30.2434244754525
Sva;1;2;7;12;6;10;C;3;Cladocerans;Bosmina;0
Sva;1;2;7;12;6;10;C;3;Cyclopoid copepods;Cyclops;0
Sva;1;2;7;12;6;10;C;3;Cyclopoid copepods;Cyclopoid sp;0
Sva;1;2;7;12;6;10;C;3;Cyclopoid copepods;Microcyclops;0
Sva;1;2;7;12;6;10;C;3;Calanoid copepods;Calanoid sp;0
Sva;1;2;7;12;6;10;C;3;Cladocerans;Polyphemus;96.2940941473154
Sva;1;2;7;12;6;10;C;3;Calanoid copepods;Eurytemora;0
Sva;1;2;7;12;6;10;C;3;Diptera;Chaoborus;0
Sva;1;2;7;12;6;10;C;3;Cladocerans;Sida;0
Sva;1;2;7;12;6;10;C;3;Cladocerans;Cladoceran sp;0
Sva;1;2;7;12;6;10;C;3;Rotifers;Polyarthra;0
Sva;1;2;7;12;6;10;C;3;Rotifers;Kellicottia;0.04102893
Sva;1;2;7;12;6;10;C;3;Rotifers;Keratella;0
Sva;1;2;7;12;6;10;C;3;Rotifers;Synchaeta;0
Sva;1;2;7;12;6;10;C;3;Rotifers;Monostyla;0
Sva;1;2;7;12;6;10;C;3;Rotifers;Trichocerca;0
Sva;1;2;7;12;6;10;C;3;Rotifers;Filinia;0
Sva;1;2;7;12;6;11;F;3;Copepods;Nauplii;1.1323923958007
Sva;1;2;7;12;6;11;F;3;Copepods;Copepodite;0
Sva;1;2;7;12;6;11;F;3;Cladocerans;Ceriodaphnia;0
Sva;1;2;7;12;6;11;F;3;Cyclopoid copepods;Thermocyclops;0
Sva;1;2;7;12;6;11;F;3;Cladocerans;Daphnia;0
Sva;1;2;7;12;6;11;F;3;Cyclopoid copepods;Mesocyclops;0
Sva;1;2;7;12;6;11;F;3;Cyclopoid copepods;Diacyclops;0
Sva;1;2;7;12;6;11;F;3;Calanoid copepods;Eudiaptomus;0
Sva;1;2;7;12;6;11;F;3;Cladocerans;Chydorus;0
Sva;1;2;7;12;6;11;F;3;Cladocerans;Diaphanosoma;0
Sva;1;2;7;12;6;11;F;3;Cladocerans;Small cladoceran;0
Sva;1;2;7;12;6;11;F;3;Cladocerans;Bosmina;0
Sva;1;2;7;12;6;11;F;3;Cyclopoid copepods;Cyclops;0
Sva;1;2;7;12;6;11;F;3;Cyclopoid copepods;Cyclopoid sp;0
Sva;1;2;7;12;6;11;F;3;Cyclopoid copepods;Microcyclops;0
Sva;1;2;7;12;6;11;F;3;Calanoid copepods;Calanoid sp;0
Sva;1;2;7;12;6;11;F;3;Cladocerans;Polyphemus;0
Sva;1;2;7;12;6;11;F;3;Calanoid copepods;Eurytemora;0
Sva;1;2;7;12;6;11;F;3;Diptera;Chaoborus;0
Sva;1;2;7;12;6;11;F;3;Cladocerans;Sida;0
Sva;1;2;7;12;6;11;F;3;Cladocerans;Cladoceran sp;0
Sva;1;2;7;12;6;11;F;3;Rotifers;Polyarthra;0
Sva;1;2;7;12;6;11;F;3;Rotifers;Kellicottia;0.12308679
Sva;1;2;7;12;6;11;F;3;Rotifers;Keratella;0
Sva;1;2;7;12;6;11;F;3;Rotifers;Synchaeta;0
Sva;1;2;7;12;6;11;F;3;Rotifers;Monostyla;0
Sva;1;2;7;12;6;11;F;3;Rotifers;Trichocerca;0
Sva;1;2;7;12;6;11;F;3;Rotifers;Filinia;0.15925559
Sva;1;2;7;12;6;12;S;3;Copepods;Nauplii;1.1323923958007
Sva;1;2;7;12;6;12;S;3;Copepods;Copepodite;0
Sva;1;2;7;12;6;12;S;3;Cladocerans;Ceriodaphnia;6.18326720262107
Sva;1;2;7;12;6;12;S;3;Cyclopoid copepods;Thermocyclops;112.099474559934
Sva;1;2;7;12;6;12;S;3;Cladocerans;Daphnia;0
Sva;1;2;7;12;6;12;S;3;Cyclopoid copepods;Mesocyclops;0
Sva;1;2;7;12;6;12;S;3;Cyclopoid copepods;Diacyclops;0
Sva;1;2;7;12;6;12;S;3;Calanoid copepods;Eudiaptomus;46.6849767422601
Sva;1;2;7;12;6;12;S;3;Cladocerans;Chydorus;0
Sva;1;2;7;12;6;12;S;3;Cladocerans;Diaphanosoma;0
Sva;1;2;7;12;6;12;S;3;Cladocerans;Small cladoceran;49.6509481489713
Sva;1;2;7;12;6;12;S;3;Cladocerans;Bosmina;0
Sva;1;2;7;12;6;12;S;3;Cyclopoid copepods;Cyclops;0
Sva;1;2;7;12;6;12;S;3;Cyclopoid copepods;Cyclopoid sp;0
Sva;1;2;7;12;6;12;S;3;Cyclopoid copepods;Microcyclops;0
Sva;1;2;7;12;6;12;S;3;Calanoid copepods;Calanoid sp;0
Sva;1;2;7;12;6;12;S;3;Cladocerans;Polyphemus;50.1069960850632
Sva;1;2;7;12;6;12;S;3;Calanoid copepods;Eurytemora;0
Sva;1;2;7;12;6;12;S;3;Diptera;Chaoborus;0
Sva;1;2;7;12;6;12;S;3;Cladocerans;Sida;0
Sva;1;2;7;12;6;12;S;3;Cladocerans;Cladoceran sp;0
Sva;1;2;7;12;6;12;S;3;Rotifers;Polyarthra;0
Sva;1;2;7;12;6;12;S;3;Rotifers;Kellicottia;0.20514465
Sva;1;2;7;12;6;12;S;3;Rotifers;Keratella;0
Sva;1;2;7;12;6;12;S;3;Rotifers;Synchaeta;0
Sva;1;2;7;12;6;12;S;3;Rotifers;Monostyla;0
Sva;1;2;7;12;6;12;S;3;Rotifers;Trichocerca;0
Sva;1;2;7;12;6;12;S;3;Rotifers;Filinia;0
Sva;1;2;7;12;6;13;F;4;Copepods;Nauplii;2.26478479160139
Sva;1;2;7;12;6;13;F;4;Copepods;Copepodite;15.6605245005038
Sva;1;2;7;12;6;13;F;4;Cladocerans;Ceriodaphnia;117.674935595464
Sva;1;2;7;12;6;13;F;4;Cyclopoid copepods;Thermocyclops;0
Sva;1;2;7;12;6;13;F;4;Cladocerans;Daphnia;0
Sva;1;2;7;12;6;13;F;4;Cyclopoid copepods;Mesocyclops;0
Sva;1;2;7;12;6;13;F;4;Cyclopoid copepods;Diacyclops;0
Sva;1;2;7;12;6;13;F;4;Calanoid copepods;Eudiaptomus;0
Sva;1;2;7;12;6;13;F;4;Cladocerans;Chydorus;0
Sva;1;2;7;12;6;13;F;4;Cladocerans;Diaphanosoma;0
Sva;1;2;7;12;6;13;F;4;Cladocerans;Small cladoceran;0
Sva;1;2;7;12;6;13;F;4;Cladocerans;Bosmina;0
Sva;1;2;7;12;6;13;F;4;Cyclopoid copepods;Cyclops;0
Sva;1;2;7;12;6;13;F;4;Cyclopoid copepods;Cyclopoid sp;0
Sva;1;2;7;12;6;13;F;4;Cyclopoid copepods;Microcyclops;0
Sva;1;2;7;12;6;13;F;4;Calanoid copepods;Calanoid sp;0
Sva;1;2;7;12;6;13;F;4;Cladocerans;Polyphemus;0
Sva;1;2;7;12;6;13;F;4;Calanoid copepods;Eurytemora;0
Sva;1;2;7;12;6;13;F;4;Diptera;Chaoborus;0
Sva;1;2;7;12;6;13;F;4;Cladocerans;Sida;0
Sva;1;2;7;12;6;13;F;4;Cladocerans;Cladoceran sp;0
Sva;1;2;7;12;6;13;F;4;Rotifers;Polyarthra;0
Sva;1;2;7;12;6;13;F;4;Rotifers;Kellicottia;0.12308679
Sva;1;2;7;12;6;13;F;4;Rotifers;Keratella;0
Sva;1;2;7;12;6;13;F;4;Rotifers;Synchaeta;0
Sva;1;2;7;12;6;13;F;4;Rotifers;Monostyla;0
Sva;1;2;7;12;6;13;F;4;Rotifers;Trichocerca;0
Sva;1;2;7;12;6;13;F;4;Rotifers;Filinia;0
Sva;1;2;7;12;6;14;S;4;Copepods;Nauplii;3.39717718740209
Sva;1;2;7;12;6;14;S;4;Copepods;Copepodite;15.6605245005038
Sva;1;2;7;12;6;14;S;4;Cladocerans;Ceriodaphnia;0
Sva;1;2;7;12;6;14;S;4;Cyclopoid copepods;Thermocyclops;0
Sva;1;2;7;12;6;14;S;4;Cladocerans;Daphnia;0
Sva;1;2;7;12;6;14;S;4;Cyclopoid copepods;Mesocyclops;0
Sva;1;2;7;12;6;14;S;4;Cyclopoid copepods;Diacyclops;0
Sva;1;2;7;12;6;14;S;4;Calanoid copepods;Eudiaptomus;165.027187636322
Sva;1;2;7;12;6;14;S;4;Cladocerans;Chydorus;0
Sva;1;2;7;12;6;14;S;4;Cladocerans;Diaphanosoma;0
Sva;1;2;7;12;6;14;S;4;Cladocerans;Small cladoceran;0
Sva;1;2;7;12;6;14;S;4;Cladocerans;Bosmina;0
Sva;1;2;7;12;6;14;S;4;Cyclopoid copepods;Cyclops;0
Sva;1;2;7;12;6;14;S;4;Cyclopoid copepods;Cyclopoid sp;0
Sva;1;2;7;12;6;14;S;4;Cyclopoid copepods;Microcyclops;0
Sva;1;2;7;12;6;14;S;4;Calanoid copepods;Calanoid sp;0
Sva;1;2;7;12;6;14;S;4;Cladocerans;Polyphemus;0
Sva;1;2;7;12;6;14;S;4;Calanoid copepods;Eurytemora;0
