Lake;Experiment;Sampling;Exp_day;Sampling_day;Sampling_month;Enclosure;Treatment;Replicate;Zooplankton_group;Taxa;Counts;Chamber;Volume_counted;Magnification;Mean_lenght;Abundance;Biomass;Clean_Biomass
Asa;2;0;1;14;8;21;Lake;Lake;Cladocerans;Bosmina;4;10;20;40;0,346;4;41,00724257;41.0072425713333
Asa;2;0;1;14;8;21;Lake;Lake;Cyclopoid copepods;Cyclops;;10;20;40;;;#NUM!;0
Asa;2;0;1;14;8;21;Lake;Lake;Cyclopoid copepods;Cyclopoid sp;;10;20;40;;;#NUM!;0
Asa;2;0;1;14;8;21;Lake;Lake;Cyclopoid copepods;Microcyclops;;10;20;40;;;#NUM!;0
Asa;2;0;1;14;8;21;Lake;Lake;Calanoid copepods;Calanoid sp;;10;20;40;;;#NUM!;0
Asa;2;0;1;14;8;21;Lake;Lake;Cladocerans;Polyphemus;;10;20;40;;;#NUM!;0
Asa;2;0;1;14;8;21;Lake;Lake;Calanoid copepods;Eurytemora;;10;20;40;;;#NUM!;0
Asa;2;0;1;14;8;21;Lake;Lake;Diptera;Chaoborus;;10;20;40;;;;0
Asa;2;0;1;14;8;21;Lake;Lake;Cladocerans;Sida;;10;20;40;;;;0
Asa;2;0;1;14;8;21;Lake;Lake;Rotifers;Polyarthra;;10;10;40;;;;0
Asa;2;0;1;14;8;21;Lake;Lake;Rotifers;Kellicottia;;10;10;40;;;;0
Asa;2;0;1;14;8;21;Lake;Lake;Rotifers;Keratella;;10;10;40;;;;0
Asa;2;0;1;14;8;21;Lake;Lake;Rotifers;Synchaeta;1;10;10;40;0,097;100;0,0912673;0.0912673
Asa;2;0;1;14;8;21;Lake;Lake;Rotifers;Monostyla;;10;10;40;;;;0
Asa;2;0;1;14;8;21;Lake;Lake;Rotifers;Trichocerca;;10;10;40;;;;0
Asa;2;0;1;14;8;21;Lake;Lake;Rotifers;Filinia;;10;10;40;;;;0
Sva;1;6;28;3;7;1;C;1;Copepods;Nauplii;2;10;20;40;0,152;2;1,132392396;1.1323923958007
Sva;1;6;28;3;7;1;C;1;Copepods;Copepodite;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;1;C;1;Cladocerans;Ceriodaphnia;9;10;20;40;0,465;9;90,18491431;90.1849143110607
Sva;1;6;28;3;7;1;C;1;Cyclopoid copepods;Thermocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;1;C;1;Cladocerans;Daphnia;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;1;C;1;Cyclopoid copepods;Mesocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;1;C;1;Cyclopoid copepods;Diacyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;1;C;1;Calanoid copepods;Eudiaptomus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;1;C;1;Cladocerans;Chydorus;;10;20;40;;;;0
Sva;1;6;28;3;7;1;C;1;Cladocerans;Diaphanosoma;;10;20;40;;;;0
Sva;1;6;28;3;7;1;C;1;Cladocerans;Small cladoceran;2;10;20;40;0,303;2;24,27843868;24.2784386802775
Sva;1;6;28;3;7;1;C;1;Cladocerans;Bosmina;1;10;20;40;0,7;1;60,95875481;60.9587548102699
Sva;1;6;28;3;7;1;C;1;Cyclopoid copepods;Cyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;1;C;1;Cyclopoid copepods;Cyclopoid sp;1;10;20;40;0,433;1;9,428556132;9.42855613234634
Sva;1;6;28;3;7;1;C;1;Cyclopoid copepods;Microcyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;1;C;1;Calanoid copepods;Calanoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;1;C;1;Cladocerans;Polyphemus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;1;C;1;Calanoid copepods;Eurytemora;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;1;C;1;Diptera;Chaoborus;3;10;20;40;2,903;3;9,811461133;9.81146113286072
Sva;1;6;28;3;7;1;C;1;Cladocerans;Sida;;10;20;40;;;;0
Sva;1;6;28;3;7;1;C;1;Rotifers;Polyarthra;;10;10;40;;;;0
Sva;1;6;28;3;7;1;C;1;Rotifers;Kellicottia;3;10;10;40;0,111;300;0,12308679;0.12308679
Sva;1;6;28;3;7;1;C;1;Rotifers;Keratella;;10;10;40;;;;0
Sva;1;6;28;3;7;1;C;1;Rotifers;Synchaeta;;10;10;40;;;;0
Sva;1;6;28;3;7;1;C;1;Rotifers;Monostyla;;10;10;40;;;;0
Sva;1;6;28;3;7;1;C;1;Rotifers;Trichocerca;;10;10;40;;;;0
Sva;1;6;28;3;7;2;F;1;Copepods;Nauplii;2;10;20;40;0,152;2;1,132392396;1.1323923958007
Sva;1;6;28;3;7;2;F;1;Copepods;Copepodite;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;2;F;1;Cladocerans;Ceriodaphnia;1;10;20;40;0,391;1;5,616540496;5.61654049639778
Sva;1;6;28;3;7;2;F;1;Cyclopoid copepods;Thermocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;2;F;1;Cladocerans;Daphnia;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;2;F;1;Cyclopoid copepods;Mesocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;2;F;1;Cyclopoid copepods;Diacyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;2;F;1;Calanoid copepods;Eudiaptomus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;2;F;1;Cladocerans;Chydorus;;10;20;40;;;;0
Sva;1;6;28;3;7;2;F;1;Cladocerans;Diaphanosoma;;10;20;40;;;;0
Sva;1;6;28;3;7;2;F;1;Cladocerans;Small cladoceran;2;10;20;40;0,387;2;59,16127149;59.1612714856602
Sva;1;6;28;3;7;2;F;1;Cladocerans;Bosmina;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;2;F;1;Cyclopoid copepods;Cyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;2;F;1;Cyclopoid copepods;Cyclopoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;2;F;1;Cyclopoid copepods;Microcyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;2;F;1;Calanoid copepods;Calanoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;2;F;1;Cladocerans;Polyphemus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;2;F;1;Calanoid copepods;Eurytemora;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;2;F;1;Diptera;Chaoborus;2;10;20;40;2,751;2;6,041177585;6.0411775853364
Sva;1;6;28;3;7;2;F;1;Cladocerans;Sida;;10;20;40;;;;0
Sva;1;6;28;3;7;2;F;1;Rotifers;Polyarthra;;10;10;40;;;;0
Sva;1;6;28;3;7;2;F;1;Rotifers;Kellicottia;;10;10;40;;;;0
Sva;1;6;28;3;7;2;F;1;Rotifers;Keratella;1;10;10;40;0,082;100;0,12130096;0.12130096
Sva;1;6;28;3;7;2;F;1;Rotifers;Synchaeta;;10;10;40;;;;0
Sva;1;6;28;3;7;2;F;1;Rotifers;Monostyla;;10;10;40;;;;0
Sva;1;6;28;3;7;2;F;1;Rotifers;Trichocerca;;10;10;40;;;;0
Sva;1;6;28;3;7;3;S;1;Copepods;Nauplii;;10;20;40;;;;0
Sva;1;6;28;3;7;3;S;1;Copepods;Copepodite;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;3;S;1;Cladocerans;Ceriodaphnia;8;10;20;40;0,471;8;83,67165161;83.6716516089401
Sva;1;6;28;3;7;3;S;1;Cyclopoid copepods;Thermocyclops;2;10;20;40;1,079;2;168,7157794;168.715779428497
Sva;1;6;28;3;7;3;S;1;Cladocerans;Daphnia;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;3;S;1;Cyclopoid copepods;Mesocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;3;S;1;Cyclopoid copepods;Diacyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;3;S;1;Calanoid copepods;Eudiaptomus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;3;S;1;Cladocerans;Chydorus;;10;20;40;;;;0
Sva;1;6;28;3;7;3;S;1;Cladocerans;Diaphanosoma;;10;20;40;;;;0
Sva;1;6;28;3;7;3;S;1;Cladocerans;Small cladoceran;1;10;20;40;0,327;1;16,02113982;16.021139818198
Sva;1;6;28;3;7;3;S;1;Cladocerans;Bosmina;3;10;20;40;0,398;3;43,82919287;43.8291928681752
Sva;1;6;28;3;7;3;S;1;Cyclopoid copepods;Cyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;3;S;1;Cyclopoid copepods;Cyclopoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;3;S;1;Cyclopoid copepods;Microcyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;3;S;1;Calanoid copepods;Calanoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;3;S;1;Cladocerans;Polyphemus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;3;S;1;Calanoid copepods;Eurytemora;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;3;S;1;Diptera;Chaoborus;;10;20;40;;;;0
Sva;1;6;28;3;7;3;S;1;Cladocerans;Sida;;10;20;40;;;;0
Sva;1;6;28;3;7;3;S;1;Rotifers;Polyarthra;;10;10;40;;;;0
Sva;1;6;28;3;7;3;S;1;Rotifers;Kellicottia;1;10;10;40;0,111;100;0,04102893;0.04102893
Sva;1;6;28;3;7;3;S;1;Rotifers;Keratella;;10;10;40;;;;0
Sva;1;6;28;3;7;3;S;1;Rotifers;Synchaeta;;10;10;40;;;;0
Sva;1;6;28;3;7;3;S;1;Rotifers;Monostyla;;10;10;40;;;;0
Sva;1;6;28;3;7;3;S;1;Rotifers;Trichocerca;;10;10;40;;;;0
Sva;1;6;28;3;7;4;FS;1;Copepods;Nauplii;1;10;20;40;0,152;1;0,566196198;0.566196197900348
Sva;1;6;28;3;7;4;FS;1;Copepods;Copepodite;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;4;FS;1;Cladocerans;Ceriodaphnia;7;10;20;40;0,466;7;70,6489199;70.6489199027131
Sva;1;6;28;3;7;4;FS;1;Cyclopoid copepods;Thermocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;4;FS;1;Cladocerans;Daphnia;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;4;FS;1;Cyclopoid copepods;Mesocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;4;FS;1;Cyclopoid copepods;Diacyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;4;FS;1;Calanoid copepods;Eudiaptomus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;4;FS;1;Cladocerans;Chydorus;;10;20;40;;;;0
Sva;1;6;28;3;7;4;FS;1;Cladocerans;Diaphanosoma;;10;20;40;;;;0
Sva;1;6;28;3;7;4;FS;1;Cladocerans;Small cladoceran;;10;20;40;;;;0
Sva;1;6;28;3;7;4;FS;1;Cladocerans;Bosmina;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;4;FS;1;Cyclopoid copepods;Cyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;4;FS;1;Cyclopoid copepods;Cyclopoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;4;FS;1;Cyclopoid copepods;Microcyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;4;FS;1;Calanoid copepods;Calanoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;4;FS;1;Cladocerans;Polyphemus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;4;FS;1;Calanoid copepods;Eurytemora;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;4;FS;1;Diptera;Chaoborus;;10;20;40;;;;0
Sva;1;6;28;3;7;4;FS;1;Cladocerans;Sida;;10;20;40;;;;0
Sva;1;6;28;3;7;4;FS;1;Rotifers;Polyarthra;;10;10;40;;;;0
Sva;1;6;28;3;7;4;FS;1;Rotifers;Kellicottia;5;10;10;40;0,111;500;0,20514465;0.20514465
Sva;1;6;28;3;7;4;FS;1;Rotifers;Keratella;;10;10;40;;;;0
Sva;1;6;28;3;7;4;FS;1;Rotifers;Synchaeta;;10;10;40;;;;0
Sva;1;6;28;3;7;4;FS;1;Rotifers;Monostyla;;10;10;40;;;;0
Sva;1;6;28;3;7;4;FS;1;Rotifers;Trichocerca;;10;10;40;;;;0
Sva;1;6;28;3;7;5;S;2;Copepods;Nauplii;1;10;20;40;0,152;1;0,566196198;0.566196197900348
Sva;1;6;28;3;7;5;S;2;Copepods;Copepodite;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;5;S;2;Cladocerans;Ceriodaphnia;;10;20;40;;;;0
Sva;1;6;28;3;7;5;S;2;Cyclopoid copepods;Thermocyclops;1;10;20;40;0,366;1;6,298379787;6.29837978665337
Sva;1;6;28;3;7;5;S;2;Cladocerans;Daphnia;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;5;S;2;Cyclopoid copepods;Mesocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;5;S;2;Cyclopoid copepods;Diacyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;5;S;2;Calanoid copepods;Eudiaptomus;1;10;20;40;0,381;1;9,337840813;9.33784081255088
Sva;1;6;28;3;7;5;S;2;Cladocerans;Chydorus;;10;20;40;;;;0
Sva;1;6;28;3;7;5;S;2;Cladocerans;Diaphanosoma;;10;20;40;;;;0
Sva;1;6;28;3;7;5;S;2;Cladocerans;Small cladoceran;2;10;20;40;0,281;2;18,45272846;18.4527284621149
Sva;1;6;28;3;7;5;S;2;Cladocerans;Bosmina;2;10;20;40;0,345;2;20,35402728;20.3540272753712
Sva;1;6;28;3;7;5;S;2;Cyclopoid copepods;Cyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;5;S;2;Cyclopoid copepods;Cyclopoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;5;S;2;Cyclopoid copepods;Microcyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;5;S;2;Calanoid copepods;Calanoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;5;S;2;Cladocerans;Polyphemus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;5;S;2;Calanoid copepods;Eurytemora;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;5;S;2;Diptera;Chaoborus;;10;20;40;;;;0
Sva;1;6;28;3;7;5;S;2;Cladocerans;Sida;;10;20;40;;;;0
Sva;1;6;28;3;7;5;S;2;Rotifers;Polyarthra;;10;10;40;;;;0
Sva;1;6;28;3;7;5;S;2;Rotifers;Kellicottia;2;10;10;40;0,111;200;0,08205786;0.08205786
Sva;1;6;28;3;7;5;S;2;Rotifers;Keratella;;10;10;40;;;;0
Sva;1;6;28;3;7;5;S;2;Rotifers;Synchaeta;;10;10;40;;;;0
Sva;1;6;28;3;7;5;S;2;Rotifers;Monostyla;;10;10;40;;;;0
Sva;1;6;28;3;7;5;S;2;Rotifers;Trichocerca;;10;10;40;;;;0
Sva;1;6;28;3;7;6;FS;2;Copepods;Nauplii;;10;20;40;;;;0
Sva;1;6;28;3;7;6;FS;2;Copepods;Copepodite;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;6;FS;2;Cladocerans;Ceriodaphnia;1;10;20;40;0,404;1;6,264873185;6.26487318527681
Sva;1;6;28;3;7;6;FS;2;Cyclopoid copepods;Thermocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;6;FS;2;Cladocerans;Daphnia;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;6;FS;2;Cyclopoid copepods;Mesocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;6;FS;2;Cyclopoid copepods;Diacyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;6;FS;2;Calanoid copepods;Eudiaptomus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;6;FS;2;Cladocerans;Chydorus;;10;20;40;;;;0
Sva;1;6;28;3;7;6;FS;2;Cladocerans;Diaphanosoma;;10;20;40;;;;0
Sva;1;6;28;3;7;6;FS;2;Cladocerans;Small cladoceran;1;10;20;40;0,383;1;28,48282937;28.4828293670079
Sva;1;6;28;3;7;6;FS;2;Cladocerans;Bosmina;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;6;FS;2;Cyclopoid copepods;Cyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;6;FS;2;Cyclopoid copepods;Cyclopoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;6;FS;2;Cyclopoid copepods;Microcyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;6;FS;2;Calanoid copepods;Calanoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;6;FS;2;Cladocerans;Polyphemus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;6;FS;2;Calanoid copepods;Eurytemora;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;6;FS;2;Diptera;Chaoborus;;10;20;40;;;;0
Sva;1;6;28;3;7;6;FS;2;Cladocerans;Sida;;10;20;40;;;;0
Sva;1;6;28;3;7;6;FS;2;Rotifers;Polyarthra;;10;10;40;;;;0
Sva;1;6;28;3;7;6;FS;2;Rotifers;Kellicottia;;10;10;40;;;;0
Sva;1;6;28;3;7;6;FS;2;Rotifers;Keratella;;10;10;40;;;;0
Sva;1;6;28;3;7;6;FS;2;Rotifers;Synchaeta;;10;10;40;;;;0
Sva;1;6;28;3;7;6;FS;2;Rotifers;Monostyla;;10;10;40;;;;0
Sva;1;6;28;3;7;6;FS;2;Rotifers;Trichocerca;;10;10;40;;;;0
Sva;1;6;28;3;7;7;C;2;Copepods;Nauplii;2;10;20;40;0,152;2;1,132392396;1.1323923958007
Sva;1;6;28;3;7;7;C;2;Copepods;Copepodite;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;7;C;2;Cladocerans;Ceriodaphnia;10;10;20;40;0,442;10;84,5880288;84.5880288048659
Sva;1;6;28;3;7;7;C;2;Cyclopoid copepods;Thermocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;7;C;2;Cladocerans;Daphnia;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;7;C;2;Cyclopoid copepods;Mesocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;7;C;2;Cyclopoid copepods;Diacyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;7;C;2;Calanoid copepods;Eudiaptomus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;7;C;2;Cladocerans;Chydorus;;10;20;40;;;;0
Sva;1;6;28;3;7;7;C;2;Cladocerans;Diaphanosoma;;10;20;40;;;;0
Sva;1;6;28;3;7;7;C;2;Cladocerans;Small cladoceran;1;10;20;40;0,385;1;29,02796871;29.0279687117542
Sva;1;6;28;3;7;7;C;2;Cladocerans;Bosmina;2;10;20;40;0,512;2;55,26129308;55.2612930761332
Sva;1;6;28;3;7;7;C;2;Cyclopoid copepods;Cyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;7;C;2;Cyclopoid copepods;Cyclopoid sp;2;10;20;40;0,324;2;9,401827092;9.40182709219578
Sva;1;6;28;3;7;7;C;2;Cyclopoid copepods;Microcyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;7;C;2;Calanoid copepods;Calanoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;7;C;2;Cladocerans;Polyphemus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;7;C;2;Calanoid copepods;Eurytemora;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;7;C;2;Diptera;Chaoborus;;10;20;40;;;;0
Sva;1;6;28;3;7;7;C;2;Cladocerans;Sida;;10;20;40;;;;0
Sva;1;6;28;3;7;7;C;2;Rotifers;Polyarthra;;10;10;40;;;;0
Sva;1;6;28;3;7;7;C;2;Rotifers;Kellicottia;1;10;10;40;0,111;100;0,04102893;0.04102893
Sva;1;6;28;3;7;7;C;2;Rotifers;Keratella;;10;10;40;;;;0
Sva;1;6;28;3;7;7;C;2;Rotifers;Synchaeta;;10;10;40;;;;0
Sva;1;6;28;3;7;7;C;2;Rotifers;Monostyla;;10;10;40;;;;0
Sva;1;6;28;3;7;7;C;2;Rotifers;Trichocerca;;10;10;40;;;;0
Sva;1;6;28;3;7;8;F;2;Copepods;Nauplii;1;10;20;40;0,152;1;0,566196198;0.566196197900348
Sva;1;6;28;3;7;8;F;2;Copepods;Copepodite;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;8;F;2;Cladocerans;Ceriodaphnia;;10;20;40;;;;0
Sva;1;6;28;3;7;8;F;2;Cyclopoid copepods;Thermocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;8;F;2;Cladocerans;Daphnia;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;8;F;2;Cyclopoid copepods;Mesocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;8;F;2;Cyclopoid copepods;Diacyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;8;F;2;Calanoid copepods;Eudiaptomus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;8;F;2;Cladocerans;Chydorus;;10;20;40;;;;0
Sva;1;6;28;3;7;8;F;2;Cladocerans;Diaphanosoma;;10;20;40;;;;0
Sva;1;6;28;3;7;8;F;2;Cladocerans;Small cladoceran;1;10;20;40;0,245;1;5,60149739;5.60149739031558
Sva;1;6;28;3;7;8;F;2;Cladocerans;Bosmina;1;10;20;40;0,338;1;9,662673335;9.66267333547772
Sva;1;6;28;3;7;8;F;2;Cyclopoid copepods;Cyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;8;F;2;Cyclopoid copepods;Cyclopoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;8;F;2;Cyclopoid copepods;Microcyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;8;F;2;Calanoid copepods;Calanoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;8;F;2;Cladocerans;Polyphemus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;8;F;2;Calanoid copepods;Eurytemora;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;8;F;2;Diptera;Chaoborus;6;10;20;40;2,813;6;18,73046799;18.73046799207
Sva;1;6;28;3;7;8;F;2;Cladocerans;Sida;;10;20;40;;;;0
Sva;1;6;28;3;7;8;F;2;Rotifers;Polyarthra;;10;10;40;;;;0
Sva;1;6;28;3;7;8;F;2;Rotifers;Kellicottia;2;10;10;40;0,111;200;0,08205786;0.08205786
Sva;1;6;28;3;7;8;F;2;Rotifers;Keratella;;10;10;40;;;;0
Sva;1;6;28;3;7;8;F;2;Rotifers;Synchaeta;;10;10;40;;;;0
Sva;1;6;28;3;7;8;F;2;Rotifers;Monostyla;;10;10;40;;;;0
Sva;1;6;28;3;7;8;F;2;Rotifers;Trichocerca;;10;10;40;;;;0
Sva;1;6;28;3;7;8;F;2;Rotifers;Filinia;1;10;10;40;0,107;100;0,15925559;0.15925559
Sva;1;6;28;3;7;9;FS;3;Copepods;Nauplii;2;10;20;40;0,152;2;1,132392396;1.1323923958007
Sva;1;6;28;3;7;9;FS;3;Copepods;Copepodite;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;9;FS;3;Cladocerans;Ceriodaphnia;1;10;20;40;0,621;1;26,33446316;26.3344631585948
Sva;1;6;28;3;7;9;FS;3;Cyclopoid copepods;Thermocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;9;FS;3;Cladocerans;Daphnia;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;9;FS;3;Cyclopoid copepods;Mesocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;9;FS;3;Cyclopoid copepods;Diacyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;9;FS;3;Calanoid copepods;Eudiaptomus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;9;FS;3;Cladocerans;Chydorus;;10;20;40;;;;0
Sva;1;6;28;3;7;9;FS;3;Cladocerans;Diaphanosoma;;10;20;40;;;;0
Sva;1;6;28;3;7;9;FS;3;Cladocerans;Small cladoceran;;10;20;40;;;;0
Sva;1;6;28;3;7;9;FS;3;Cladocerans;Bosmina;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;9;FS;3;Cyclopoid copepods;Cyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;9;FS;3;Cyclopoid copepods;Cyclopoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;9;FS;3;Cyclopoid copepods;Microcyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;9;FS;3;Calanoid copepods;Calanoid sp;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;9;FS;3;Cladocerans;Polyphemus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;9;FS;3;Calanoid copepods;Eurytemora;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;9;FS;3;Diptera;Chaoborus;;10;20;40;;;;0
Sva;1;6;28;3;7;9;FS;3;Cladocerans;Sida;;10;20;40;;;;0
Sva;1;6;28;3;7;9;FS;3;Rotifers;Polyarthra;;10;10;40;;;;0
Sva;1;6;28;3;7;9;FS;3;Rotifers;Kellicottia;2;10;10;40;0,111;200;0,08205786;0.08205786
Sva;1;6;28;3;7;9;FS;3;Rotifers;Keratella;;10;10;40;;;;0
Sva;1;6;28;3;7;9;FS;3;Rotifers;Synchaeta;;10;10;40;;;;0
Sva;1;6;28;3;7;9;FS;3;Rotifers;Monostyla;;10;10;40;;;;0
Sva;1;6;28;3;7;9;FS;3;Rotifers;Trichocerca;;10;10;40;;;;0
Sva;1;6;28;3;7;9;FS;3;Rotifers;Filinia;;10;10;40;;;;0
Sva;1;6;28;3;7;10;C;3;Copepods;Nauplii;;10;20;40;;;;0
Sva;1;6;28;3;7;10;C;3;Copepods;Copepodite;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;10;C;3;Cladocerans;Ceriodaphnia;2;10;20;40;0,621;2;52,66892632;52.6689263171896
Sva;1;6;28;3;7;10;C;3;Cyclopoid copepods;Thermocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;10;C;3;Cladocerans;Daphnia;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;10;C;3;Cyclopoid copepods;Mesocyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;10;C;3;Cyclopoid copepods;Diacyclops;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;10;C;3;Calanoid copepods;Eudiaptomus;;10;20;40;;;#NUM!;0
Sva;1;6;28;3;7;10;C;3;Cladocerans;Chydorus;;10;20;40;;;;0
Sva;1;6;28;3;7;10;C;3;Cladocerans;Diaphanosoma;;10;20;40;;;;0
Sva;1;6;28;3;7;10;C;3;Cladocerans;Small cladoceran;;10;20;40;;;;0
Sva;1;6;28;3;7;10;C;3;Cladocerans;Bosmina;1;10;20;40;0,352;1;10,70757154;10.7075715362438
Sva;1;6;28;3;7;10;C;3;Cyclopoid copepods;Cyclops;;10;20;40;;;#NUM!;0
